year,key_mlbam,pitches,runs_all,runs_heart,runs_shadow,runs_chase,runs_waste,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,competitive_runs,sprint_speed,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate,bip,est_ba,est_ba_minus_ba_diff,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,POS_1B,POS_2B,POS_3B,POS_C,POS_CF,POS_DH,POS_LF,POS_RF,POS_SS,POS_UNK,TEAM_108,TEAM_109,TEAM_110,TEAM_111,TEAM_112,TEAM_113,TEAM_114,TEAM_115,TEAM_116,TEAM_117,TEAM_118,TEAM_119,TEAM_120,TEAM_121,TEAM_133,TEAM_134,TEAM_135,TEAM_136,TEAM_137,TEAM_138,TEAM_139,TEAM_140,TEAM_141,TEAM_142,TEAM_143,TEAM_144,TEAM_145,TEAM_146,TEAM_147,TEAM_158
2015,608070,1416,-6.995728942773698,-11.255051075991265,-9.22600491232374,8.608253337638459,4.877073707902851,283,11.9,27.9,106.7,86.7,95.2,88.0,86.9,447,163,402.0,68,24.0,5,1.8,1.4,145,28.0,525,0.3333333333333333,0.6666666666666666,0.299047619047619,0.2552380952380952,0.1123809523809523,0.5161904761904762,0.3009523809523809,0.1828571428571428,0.2076190476190476,0.1009523809523809,0.0247619047619047,0.3085714285714286,0.2,0.1580952380952381,283,0.24,-0.0209999999999999,0.336,0.004,0.28,0.292,-0.0119999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,592192,1892,2.876119930400334,-6.945431176386006,-4.112812448291376,6.72295725994352,7.2114062951342115,348,12.8,30.2,114.2,89.3,99.3,93.6,87.6,440,168,403.0,126,36.2,27,7.8,5.6,183,28.2,91,0.3626373626373626,0.6373626373626373,0.2527472527472527,0.2307692307692307,0.1538461538461538,0.3736263736263736,0.3846153846153846,0.2417582417582417,0.1978021978021978,0.1538461538461538,0.0109890109890109,0.1758241758241758,0.2307692307692307,0.2307692307692307,348,0.243,0.011,0.408,0.018,0.323,0.316,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,572191,1851,-11.17332987754222,2.777802235481146,-21.80719522924121,3.0502595226864244,4.805803593531425,317,9.8,32.8,112.7,88.7,99.6,94.2,84.4,493,168,413.0,113,35.6,20,6.3,3.9,162,28.7,191,0.3769633507853403,0.6230366492146596,0.3193717277486911,0.2198952879581152,0.0837696335078534,0.4136125654450261,0.3089005235602094,0.2774869109947644,0.2408376963350785,0.0994764397905759,0.0366492146596858,0.1727748691099476,0.2094240837696335,0.2408376963350785,317,0.232,-0.003,0.382,-0.024,0.274,0.288,-0.0139999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,605141,2627,27.67218048698076,0.4108259528268018,6.152859665478732,15.487823902373702,5.620670966301455,524,15.4,33.4,110.3,90.4,99.4,92.2,90.2,427,193,398.0,196,37.5,29,5.5,4.4,246,28.7,531,0.327683615819209,0.6723163841807909,0.3446327683615819,0.2674199623352166,0.0602636534839924,0.4293785310734463,0.3559322033898305,0.2146892655367231,0.1902071563088512,0.1016949152542373,0.0357815442561205,0.2391713747645951,0.2542372881355932,0.1789077212806026,524,0.283,0.008,0.445,0.0339999999999999,0.351,0.341,0.0099999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,518595,987,7.731975414670109,-0.8054618946806795,-2.187874642894441,6.570051296755879,4.155260655489352,192,16.8,33.9,109.7,88.7,98.5,92.6,86.2,439,183,398.0,68,35.4,13,6.8,4.9,104,26.6,140,0.3857142857142857,0.6142857142857142,0.2571428571428571,0.2357142857142857,0.1214285714285714,0.4285714285714285,0.35,0.2214285714285714,0.2142857142857142,0.1571428571428571,0.0142857142857142,0.2142857142857142,0.1928571428571428,0.2071428571428571,192,0.241,0.027,0.419,0.066,0.355,0.325,0.0299999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,547180,2621,78.89564370319133,20.755209477303044,17.274004875426147,24.830838534456277,16.035590816006042,394,14.7,37.1,116.0,91.4,102.7,94.8,89.3,461,188,402.0,187,47.5,51,12.9,7.8,223,27.7,383,0.4360313315926893,0.5639686684073106,0.2845953002610966,0.2558746736292428,0.0234986945169712,0.3629242819843342,0.370757180156658,0.2663185378590078,0.2010443864229765,0.1618798955613577,0.0731070496083551,0.1618798955613576,0.2088772845953002,0.1932114882506527,394,0.292,0.038,0.544,0.1049999999999999,0.461,0.418,0.043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,592885,2114,8.215049520610286,1.6520658056764916,-17.780445397336226,15.529289922336938,8.814139189933108,375,0.0,30.1,112.5,91.7,102.0,94.9,90.0,435,123,401.0,169,45.1,18,4.8,3.4,255,28.8,407,0.5675675675675675,0.4324324324324324,0.171990171990172,0.2285012285012285,0.0319410319410319,0.3341523341523341,0.3882063882063882,0.2776412776412776,0.253071253071253,0.2235872235872235,0.0909090909090909,0.081081081081081,0.1646191646191646,0.1867321867321867,375,0.296,0.004,0.434,-0.018,0.343,0.352,-0.0089999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,467793,2839,6.733770085680531,-17.05898399564588,-22.527612121197635,32.243817028584665,14.076549173939265,433,12.4,27.9,111.4,89.2,100.4,93.5,88.2,447,163,400.0,172,39.7,31,7.2,4.7,223,25.5,328,0.4054878048780488,0.5945121951219512,0.2621951219512195,0.2195121951219512,0.1128048780487804,0.4878048780487805,0.3414634146341463,0.1707317073170731,0.2317073170731707,0.1463414634146341,0.0274390243902439,0.2560975609756097,0.1951219512195122,0.1432926829268292,433,0.24,-0.0089999999999999,0.407,-0.0119999999999999,0.331,0.345,-0.0139999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,605141,2708,31.450222874822515,11.152468173312014,-6.092737419396749,18.09081461439332,8.299677506514104,599,12.5,31.7,114.7,89.7,99.7,92.6,89.8,428,175,388.0,239,39.9,31,5.2,4.2,344,27.9,531,0.327683615819209,0.6723163841807909,0.3446327683615819,0.2674199623352166,0.0602636534839924,0.4293785310734463,0.3559322033898305,0.2146892655367231,0.1902071563088512,0.1016949152542373,0.0357815442561205,0.2391713747645951,0.2542372881355932,0.1789077212806026,599,0.278,0.0399999999999999,0.446,0.088,0.379,0.336,0.0429999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,571771,965,-7.648084885493198,-7.143430839598229,-11.256341471598468,5.6002220124022,5.151465413301303,152,13.8,33.6,110.2,88.4,98.5,91.0,87.5,451,176,410.0,52,34.2,10,6.6,4.1,83,27.0,170,0.388235294117647,0.611764705882353,0.3235294117647059,0.2176470588235294,0.0705882352941176,0.4235294117647059,0.3235294117647059,0.2529411764705882,0.2,0.1411764705882353,0.0470588235294117,0.2235294117647058,0.1823529411764706,0.2058823529411764,152,0.215,-0.0249999999999999,0.369,-0.0449999999999999,0.27,0.297,-0.0269999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,514888,2436,37.70169287274562,6.6549133293591565,0.9637273412091288,18.193787715121683,11.889264487055542,580,11.4,39.3,109.0,88.3,98.2,92.2,84.7,449,176,397.0,211,36.4,40,6.9,5.6,298,28.4,486,0.4320987654320987,0.5679012345679012,0.2510288065843621,0.1975308641975308,0.1193415637860082,0.5246913580246914,0.3127572016460905,0.1625514403292181,0.2716049382716049,0.1358024691358024,0.0246913580246913,0.2530864197530864,0.1769547325102881,0.1378600823045267,580,0.318,0.02,0.526,0.005,0.391,0.385,0.006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,457759,2462,25.15643888543176,4.318179640918114,-11.453623069573323,20.30519926146603,11.986683052620876,457,17.0,37.4,109.2,90.6,99.4,93.2,88.4,458,196,393.0,189,41.4,40,8.8,6.4,245,26.2,136,0.3897058823529412,0.6102941176470588,0.2867647058823529,0.2352941176470588,0.088235294117647,0.3161764705882353,0.4191176470588235,0.2647058823529412,0.1544117647058823,0.2058823529411764,0.0294117647058823,0.1617647058823529,0.213235294117647,0.2352941176470588,457,0.275,0.0,0.484,0.009,0.353,0.354,-0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,596019,2540,12.976852536867511,-4.1740884205320805,-16.818093454441943,20.084869029379945,13.884165382461712,534,7.9,34.6,112.1,88.7,98.3,90.8,87.7,435,162,394.0,179,33.5,22,4.1,3.2,323,27.1,520,0.3903846153846154,0.6096153846153847,0.275,0.25,0.0846153846153846,0.4211538461538461,0.3538461538461538,0.225,0.1942307692307692,0.15,0.0461538461538461,0.2269230769230769,0.2038461538461538,0.1788461538461538,534,0.288,0.013,0.424,0.011,0.34,0.338,0.002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,593871,1054,-1.2912421269643255,-2.9475112827641765,-7.913782536111906,4.744268478483903,4.825783213427863,204,15.8,37.3,106.5,86.8,95.8,89.2,84.8,402,190,381.0,54,26.5,5,2.5,1.9,88,28.8,397,0.380352644836272,0.6196473551637279,0.2871536523929471,0.2267002518891687,0.105793450881612,0.4836272040302267,0.3123425692695214,0.2040302267002519,0.2317380352644836,0.1083123425692695,0.0403022670025188,0.2518891687657431,0.2040302267002519,0.163727959697733,204,0.274,0.0079999999999999,0.367,0.0569999999999999,0.326,0.309,0.017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,545361,2978,59.99905474863281,10.527493521981024,2.7449580636686104,28.218685311856422,18.50791785112654,417,13.8,37.6,117.1,90.9,102.4,94.3,87.2,446,197,412.0,168,40.3,60,14.4,8.8,246,28.9,284,0.3415492957746479,0.6584507042253521,0.3028169014084507,0.2816901408450704,0.0739436619718309,0.3767605633802817,0.3415492957746479,0.2816901408450704,0.176056338028169,0.1126760563380281,0.0528169014084507,0.2007042253521127,0.2288732394366197,0.2288732394366197,417,0.304,0.011,0.573,-0.0229999999999999,0.418,0.427,-0.009,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,593428,2849,11.581905996985917,-16.415098175321656,-2.7960111390227613,22.27533220793812,8.517683103392269,532,11.0,28.0,113.2,89.0,99.2,92.6,88.2,430,157,400.0,174,32.7,28,5.3,3.9,326,28.3,406,0.438423645320197,0.5615763546798029,0.2315270935960591,0.2684729064039409,0.0615763546798029,0.4236453201970443,0.3743842364532019,0.2019704433497537,0.2389162561576354,0.1600985221674876,0.0394088669950738,0.1847290640394088,0.2142857142857142,0.1625615763546798,532,0.257,0.0369999999999999,0.402,0.0439999999999999,0.348,0.319,0.0289999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,519317,1873,14.582420518809434,6.664339988624945,-5.701431130279337,4.676251578996642,8.943260081467146,275,13.9,29.5,120.1,93.9,106.8,97.0,93.9,504,187,423.0,131,47.6,43,15.6,9.2,132,27.5,154,0.3506493506493506,0.6493506493506493,0.3116883116883117,0.2272727272727272,0.1103896103896103,0.435064935064935,0.2857142857142857,0.2792207792207792,0.2207792207792207,0.0909090909090909,0.0389610389610389,0.2142857142857142,0.1948051948051948,0.2402597402597402,275,0.235,0.005,0.483,0.006,0.344,0.341,0.0029999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,606115,793,-7.189951011941364,-6.025477272496788,-7.180465448389552,3.5769864295463423,2.4390052793986268,154,6.1,26.0,106.5,87.7,97.4,92.3,85.8,437,136,395.0,46,29.9,3,1.9,1.4,99,27.7,157,0.4968152866242038,0.5031847133757962,0.2101910828025477,0.2292993630573248,0.0636942675159235,0.3821656050955414,0.4012738853503185,0.2165605095541401,0.2292993630573248,0.2229299363057325,0.0445859872611464,0.1528662420382165,0.178343949044586,0.1719745222929936,154,0.203,0.0159999999999999,0.287,0.071,0.274,0.243,0.031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,624424,1405,3.593167588011498,-5.100557770323602,-8.51695542817905,9.155370176381544,8.055310610132572,218,15.1,37.2,115.0,90.2,100.4,92.8,87.5,425,198,390.0,85,39.0,22,10.1,6.3,106,27.2,300,0.42,0.58,0.3,0.2233333333333333,0.0566666666666666,0.38,0.3466666666666667,0.2733333333333333,0.22,0.1666666666666666,0.0333333333333333,0.16,0.18,0.24,218,0.228,-0.008,0.422,-0.008,0.312,0.322,-0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,518934,2569,31.75339937105283,0.3490063034680187,-1.5731732611332436,20.857382539434862,12.120183789283164,486,6.1,36.2,111.9,91.8,101.4,93.0,91.6,450,157,418.0,232,47.7,24,4.9,3.8,294,27.1,93,0.6021505376344086,0.3978494623655914,0.1505376344086021,0.2258064516129032,0.021505376344086,0.1505376344086021,0.4408602150537634,0.4086021505376344,0.1290322580645161,0.3118279569892473,0.1612903225806451,0.021505376344086,0.1290322580645161,0.2473118279569892,486,0.337,0.0109999999999999,0.49,0.005,0.391,0.391,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,592663,2138,6.441906098825787,-0.5297119957162083,-12.011479845778515,9.421489765036466,9.561608175284055,412,9.8,28.4,109.7,88.6,98.8,92.5,87.4,432,150,402.0,145,35.2,16,3.9,2.9,243,28.8,376,0.4468085106382978,0.553191489361702,0.2367021276595744,0.2579787234042553,0.0585106382978723,0.3882978723404255,0.3563829787234042,0.2553191489361702,0.2473404255319149,0.1569148936170212,0.0425531914893617,0.1409574468085106,0.1994680851063829,0.2127659574468084,412,0.266,0.0369999999999999,0.387,0.0409999999999999,0.333,0.306,0.027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,595777,1307,-6.816869381291206,-8.690821535813573,-9.716661789639211,5.235554496900633,6.355059447260954,213,6.9,26.3,107.5,86.4,96.7,89.2,86.3,415,143,395.0,61,28.6,6,2.8,2.0,125,26.4,259,0.3629343629343629,0.637065637065637,0.3127413127413127,0.193050193050193,0.1312741312741312,0.444015444015444,0.305019305019305,0.2509652509652509,0.2084942084942085,0.1042471042471042,0.0501930501930501,0.2355212355212355,0.2007722007722007,0.2007722007722007,213,0.234,0.0049999999999999,0.319,0.019,0.295,0.288,0.007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,502671,2964,37.34762403864822,5.819710268402414,-10.454819869612235,24.992485107217437,16.990248532640592,437,11.0,33.0,112.0,91.0,101.3,94.9,88.5,439,176,411.0,186,42.6,34,7.8,4.8,237,27.3,391,0.3887468030690537,0.6112531969309463,0.2966751918158568,0.258312020460358,0.0562659846547314,0.3708439897698209,0.3248081841432225,0.3043478260869565,0.1918158567774936,0.1355498721227621,0.0613810741687979,0.1790281329923273,0.1892583120204603,0.2429667519181585,437,0.271,0.0259999999999999,0.458,0.0309999999999999,0.382,0.365,0.017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,624585,1068,4.244334630948632,-0.1780908243922292,-11.31716073749294,10.479528253317133,5.260057939516663,164,17.8,27.4,114.7,89.9,100.7,93.2,88.2,461,193,412.0,59,36.0,17,10.4,6.4,86,27.4,188,0.4361702127659574,0.5638297872340425,0.2234042553191489,0.2393617021276596,0.101063829787234,0.4787234042553192,0.351063829787234,0.1702127659574468,0.2978723404255319,0.1170212765957446,0.0212765957446808,0.1808510638297872,0.2340425531914893,0.1489361702127659,164,0.224,0.0139999999999999,0.426,0.01,0.333,0.327,0.006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,608324,834,4.037881945864867,1.8748952206235336,-6.948983501052849,6.400877805958234,2.711092420335949,150,18.5,40.0,106.2,88.1,98.3,92.0,83.0,433,205,388.0,54,36.0,10,6.7,4.6,67,28.3,365,0.3890410958904109,0.6109589041095891,0.2657534246575342,0.2328767123287671,0.1123287671232876,0.4630136986301369,0.3616438356164383,0.1753424657534246,0.2191780821917808,0.1342465753424657,0.0356164383561643,0.2438356164383561,0.2273972602739726,0.1397260273972602,150,0.246,0.018,0.408,0.07,0.336,0.306,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,527038,1341,9.124647284555335,-4.103109684369898,-0.6348205272214209,9.939244953621332,3.923332542525293,262,18.4,37.4,106.2,86.5,95.9,89.8,83.6,420,188,394.0,76,29.0,13,5.0,3.9,111,25.5,334,0.3502994011976048,0.6497005988023952,0.2694610778443114,0.2604790419161676,0.1197604790419161,0.3892215568862275,0.3502994011976048,0.2604790419161676,0.1586826347305389,0.1437125748502994,0.0479041916167664,0.2305389221556886,0.2065868263473053,0.2125748502994012,262,0.246,0.021,0.399,0.0699999999999999,0.336,0.303,0.033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,606466,1765,-24.401126609412696,-19.766649488062225,-15.784345463485904,7.17973320416896,3.970135137966474,362,7.0,28.7,113.5,85.8,94.7,87.2,87.0,400,136,400.0,72,19.9,1,0.3,0.2,225,28.4,400,0.4075,0.5925,0.2825,0.2175,0.0925,0.4725,0.34,0.1875,0.2375,0.14,0.03,0.235,0.2,0.1575,362,0.244,0.015,0.297,0.026,0.266,0.255,0.011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,607208,1232,21.498737008989327,11.700536200825514,-0.5351316999422374,6.325364117901118,4.007968390204959,250,11.5,34.4,113.5,89.9,100.4,92.7,88.0,451,179,404.0,91,36.4,17,6.8,5.2,123,30.0,484,0.4834710743801653,0.5165289256198348,0.2314049586776859,0.2417355371900826,0.0433884297520661,0.3863636363636363,0.3739669421487603,0.2396694214876033,0.2272727272727272,0.1880165289256198,0.0681818181818181,0.1590909090909091,0.1859504132231404,0.1714876033057851,250,0.298,0.044,0.496,0.0709999999999999,0.395,0.356,0.039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,575929,1129,8.813106017001411,0.7366167680114472,-5.962303415361931,10.416843569899632,3.621949094452277,186,6.9,32.3,113.7,88.4,99.4,93.2,84.8,461,162,408.0,63,33.9,16,8.6,5.7,142,28.2,353,0.4192634560906516,0.5807365439093484,0.2804532577903683,0.2577903682719547,0.0424929178470254,0.376770538243626,0.3796033994334277,0.2436260623229461,0.178470254957507,0.1869688385269121,0.0538243626062322,0.1983002832861189,0.1926345609065155,0.1898016997167138,186,0.262,0.0199999999999999,0.444,0.0439999999999999,0.363,0.341,0.0219999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,596115,1766,15.037494205537008,1.4409169281185008,1.043524473161951,5.972242194626357,6.580810609630191,245,18.0,44.5,112.3,91.0,102.1,94.9,86.3,456,223,422.0,109,44.5,34,13.9,8.2,109,29.6,438,0.4360730593607306,0.5639269406392694,0.273972602739726,0.2054794520547945,0.0844748858447488,0.3744292237442922,0.3470319634703196,0.2785388127853881,0.2214611872146118,0.1575342465753424,0.0570776255707762,0.1529680365296803,0.1894977168949771,0.2214611872146118,245,0.262,0.01,0.537,0.0299999999999999,0.38,0.368,0.012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,596146,1723,0.602870032873499,-10.90989826736435,-7.53943799292101,11.64793794638211,7.404268346776708,309,8.5,30.1,115.4,89.7,100.7,90.9,90.6,442,168,396.0,116,37.5,12,3.9,2.7,185,28.1,329,0.3617021276595745,0.6382978723404256,0.3282674772036474,0.2370820668693009,0.0729483282674772,0.4285714285714285,0.3556231003039514,0.21580547112462,0.2249240121580547,0.0972644376899696,0.0395136778115501,0.2036474164133738,0.2583586626139817,0.1762917933130699,309,0.241,-0.006,0.352,0.072,0.313,0.295,0.018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,596142,933,25.438237084830902,16.342429036935886,4.299590217316673,2.392278478620256,2.4039393519580834,146,7.9,36.3,113.1,92.7,103.3,97.8,90.6,437,179,407.0,71,48.6,23,15.8,10.0,86,26.2,65,0.4153846153846154,0.5846153846153846,0.3076923076923077,0.1538461538461538,0.123076923076923,0.5692307692307692,0.2615384615384615,0.1692307692307692,0.2923076923076923,0.1076923076923077,0.0153846153846153,0.2769230769230769,0.1538461538461538,0.1538461538461538,146,0.272,0.0269999999999999,0.567,0.09,0.425,0.392,0.0329999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,543760,2582,3.4555570344727107,7.141594929181358,-25.57732258843249,14.116343815909152,7.774940877814704,431,15.4,31.8,108.4,88.0,98.2,92.9,83.3,455,191,399.0,152,35.3,29,6.7,4.7,212,28.4,386,0.344559585492228,0.655440414507772,0.3341968911917098,0.2305699481865284,0.0906735751295336,0.4455958549222797,0.3678756476683937,0.1865284974093264,0.2072538860103626,0.1113989637305699,0.0259067357512953,0.238341968911917,0.2564766839378238,0.160621761658031,431,0.225,0.0129999999999999,0.411,0.024,0.315,0.303,0.012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,545341,1843,13.09827372717911,8.617692458445946,-6.776918522586591,5.788564348953641,5.468935442366076,306,16.3,27.8,114.2,91.4,102.2,95.1,89.5,443,187,407.0,141,46.1,30,9.8,6.3,159,28.5,214,0.3831775700934579,0.616822429906542,0.2710280373831775,0.2336448598130841,0.1121495327102803,0.4439252336448598,0.3317757009345794,0.2242990654205607,0.2242990654205607,0.116822429906542,0.0420560747663551,0.219626168224299,0.2149532710280373,0.1822429906542056,306,0.236,0.004,0.47,0.01,0.325,0.321,0.004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,518692,2717,47.25628996107448,5.499755604216173,6.939626341103141,20.65167394283235,14.165234072922487,423,17.3,44.7,114.6,91.3,101.3,95.6,85.3,448,214,396.0,189,44.7,56,13.2,8.1,188,26.3,433,0.4157043879907621,0.584295612009238,0.2909930715935335,0.2540415704387991,0.0392609699769053,0.4341801385681293,0.3117782909930716,0.2540415704387991,0.2448036951501154,0.1200923787528868,0.0508083140877598,0.1893764434180138,0.1916859122401847,0.2032332563510392,423,0.28,0.0219999999999999,0.566,0.003,0.402,0.396,0.006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,543510,1454,-13.078928204761445,-10.395218829196226,-12.40451011146754,7.483488632730203,2.237312103172126,239,16.2,29.3,109.5,88.4,99.4,91.6,85.7,439,179,415.0,88,36.8,23,9.6,6.2,111,26.7,92,0.4891304347826087,0.5108695652173914,0.2608695652173913,0.217391304347826,0.0326086956521739,0.3260869565217391,0.4021739130434782,0.2717391304347826,0.2391304347826087,0.2065217391304347,0.0434782608695652,0.0869565217391304,0.1956521739130435,0.2282608695652173,239,0.221,0.0,0.413,-0.0549999999999999,0.273,0.296,-0.0229999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,578428,1983,-14.864187020228751,-20.167230495734835,-9.809317491134248,6.748345972828874,8.364014993811404,427,8.3,29.0,111.0,83.6,93.9,86.9,83.0,424,138,379.0,89,20.8,3,0.7,0.6,260,28.5,256,0.59375,0.40625,0.15234375,0.203125,0.05078125,0.265625,0.3984375,0.3359375,0.16796875,0.25390625,0.171875,0.09765625,0.14453125,0.1640625,427,0.251,0.004,0.312,0.024,0.283,0.276,0.0069999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,457705,2716,10.883101705576898,-8.454022719289958,-15.852192158247115,22.747819046073744,12.441497537040174,458,16.6,32.1,111.4,89.6,100.1,94.1,86.5,439,195,395.0,191,41.7,39,8.5,5.8,177,29.1,362,0.4226519337016574,0.5773480662983425,0.2707182320441988,0.2265193370165746,0.080110497237569,0.4668508287292817,0.3314917127071823,0.2016574585635359,0.2624309392265193,0.1270718232044199,0.0331491712707182,0.2044198895027624,0.2044198895027624,0.1685082872928177,458,0.256,0.0,0.454,-0.024,0.329,0.341,-0.012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
